Lat,Lon,peed_kmh,Gear,RPM,Throttle,Brake,Lap,FuelLevel_l,AirTemp_C
,,94.30542526245118,1,6868.93505859375,1.0,0.0,3,23.751195907592773,24.8945369720459
,,95.53274917602539,1,6934.26416015625,1.0,0.0,3,23.750106811523438,24.894577026367188
,,96.71638870239258,1,7021.0908203125,1.0,0.0,3,23.7490177154541,24.894617080688477
,,97.90843963623047,1,7089.5,1.0,0.0,3,23.747926712036133,24.894655227661133
,,99.05695037841797,1,7167.89794921875,1.0,0.0,3,23.746835708618164,24.894695281982422
,,100.172811126709,1,7237.29443359375,1.0,0.0,3,23.745742797851562,24.89473533630371
,,101.23847122192383,1,7352.73486328125,1.0,0.0,3,23.744651794433594,24.894773483276367
,,102.33049850463867,1,7374.37060546875,1.0,0.0,3,23.743560791015625,24.894813537597656
,,103.19710693359376,1,7436.30712890625,1.0,0.0,3,23.74247169494629,24.894853591918945
,,103.83029022216797,1,7456.4638671875,1.0,0.0,3,23.74138641357422,24.894893646240234
,,104.23261642456055,1,7467.8427734375,1.0,0.0,3,23.74030303955078,24.89493179321289
,,104.4445426940918,1,7474.67041015625,1.0,0.0,3,23.73921775817871,24.89497184753418
,,104.53573608398438,1,7479.7724609375,1.0,0.0,3,23.738134384155273,24.89501190185547
,,104.60321273803712,2,6637.46875,1.0,0.0,3,23.737045288085938,24.895050048828125
,,106.37032928466797,2,5820.2890625,1.0,0.0,3,23.736007690429688,24.895090103149414
,,107.16580810546876,2,5935.9658203125,1.0,0.0,3,23.734968185424805,24.895130157470703
,,108.07855911254883,2,5990.578125,1.0,0.0,3,23.73392677307129,24.895170211791992
